title,link,summary,published,tags,category,credit,source
T-Mobile přes léto nabídne bezplatně neomezená data. Budou dostupná pro všechny tarify,https://www.lidovky.cz/byznys/moje-penize/t-mobile-jako-prvni-z-operatoru-pres-leto-nabidne-bezplatne-neomezena-data-budou-dostupna-pro-vsechn.A210610_145113_moje-penize_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Operátor T-Mobile nabídne od poloviny června do konce srpna svým zákazníkům bezplatně neomezená mobilní data. Balíček půjde aktivovat ke kterémukoli z používaných tarifů. Konkurenční Vodafone nedávno začal nabízet neomezená data o maximální přenosové rychlosti deset Mbit/s za 799 korun měsíčně, bez omezení rychlosti pak za 1199 Kč.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=12, tm_min=51, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",['Byznys - Moje peníze'],Byznys zprávy,Reuters,lidovky.cz
"Křetínský, Tkáč, Havrlant a PPF kupují Planeo Elektro. Řetězec loni utržil přes 13 miliard",https://www.lidovky.cz/byznys/firmy-a-trhy/kretinsky-tkac-havrlant-a-ppf-kupuji-planeo-elektro-za-blize-nespecifikovanou-castku.A210610_125247_firmy-trhy_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"PPF, EC Investments a Rockaway Capital kupují skupinu FAST, která vlastní řetězec prodejen elektroniky Planeo Elektro. Cenu transakce nezveřejnily. Firmy to ve čtvrtek oznámily v tiskové zprávě, obchod ještě musí schválit Úřad pro ochranu hospodářské soutěže.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=11, tm_min=15, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,ČTK,lidovky.cz
Největší světový masokombinát JBS zaplatil hackerům miliony dolarů výkupného. Dal jim to v bitcoinech,https://www.lidovky.cz/byznys/firmy-a-trhy/firma-jbs-zaplatila-po-kybernetickem-utoku-vykupne-11-milionu-dolaru.A210610_070359_firmy-trhy_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Největší světový producent masa, firma JBS, zaplatila po nedávném hackerském útoku na servery své divize ve Spojených státech v přepočtu asi 11 milionů dolarů (229 milionů Kč) na výkupném. Splnit požadavek hackerů bylo v zájmu ochrany zákazníků, oznámila ve středu brazilská společnost. Útok pomocí vyděračského softwaru ransomware podle amerických úřadů přišel z Ruska.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=9, tm_min=8, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,Reuters,lidovky.cz
"Rezoluce europarlamentu je zásah do svobodného trhu, zní z Agrofertu. Je to prý účelová diskriminace",https://www.lidovky.cz/byznys/firmy-a-trhy/rezoluce-evropskeho-parlamentu-je-zasah-do-svobodneho-trhu-zni-z-agrofertu-je-to-pry-ucelova-diskrim.A210610_103452_firmy-trhy_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Rezoluce Evropského parlamentu je bezprecedentním zásahem do podnikatelského prostředí v ČR, diskriminuje vybranou skupinu firem a ohrožuje pracovní místa. Sdělil to ve čtvrtek mluvčí koncernu Agrofert Karel Hanzelka. Firma dále odmítá možnost střetu zájmů premiéra Andreje Babiše (ANO) a společnosti.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=8, tm_min=34, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,Lidové noviny,lidovky.cz
Další emisní skandál? Francie obvinila Peugeot z podvodů v kontrolách emisí,https://www.lidovky.cz/byznys/auto/po-volkswagenu-dalsi-emisni-podvod-francie-obvinila-peugeot-z-podvodu-v-kontrolach-emisi.A210610_091955_firmy-trhy_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Francouzský soud obvinil výrobce aut Peugeot z podvodu na spotřebitelích kvůli emisím naftových vozů. Nařídil také společnosti poskytnout záruky 30 milionů eur (761,7 milionu Kč) na případné výplaty odškodného. Uvedla to automobilová skupina Stellantis, které značka Peugeot patří.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=7, tm_min=19, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",['Byznys - Auto'],Byznys zprávy,Reuters,lidovky.cz
"Hradecká Foma zvyšuje výrobu, v černobílých filmech je světovou dvojkou. Vděčí nostalgii po analogu",https://www.lidovky.cz/byznys/firmy-a-trhy/druhy-nejvetsi-vyrobce-cernobilych-filmu-foma-bohemia-zvysi-produkci-vdeci-nostalgii-po-analogu.A210610_072104_firmy-trhy_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Společnost Foma Bohemia Hradec Králové zvyšuje výrobu filmů pro černobílou amatérskou i profesionální fotografii. Loni se podíl takzvané černobílé fotografie na tržbách firmy 199 milionů korun zvedl přibližně na 45 procent z předloňských 36 procent. Po britském výrobci černobílých filmů Ilford je nyní hradecký podnik jejich druhým největším producentem na světě.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=10, tm_hour=5, tm_min=21, tm_sec=0, tm_wday=3, tm_yday=161, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,ČTK,lidovky.cz
"Volkswagen se dohodl s bývalými manažery ohledně dieselgate. Získá odškodné ve výši 7,3 miliard korun",https://www.lidovky.cz/byznys/auto/vw-se-dohodl-s-byvalymi-manazery-ohledne-dieselgate-ziska-odskodne-288-mil-eur.A210609_142658_firmy-trhy_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Německý koncern Volkswagen ve středu informoval, že se ohledně skandálu kolem podvodů s výfukovými plyny dohodl s bývalými vysokými manažery. Na základě dohody získá odškodné téměř 288 milionů eur (7,3 miliardy korun). Dohodu musí schválit v červenci výroční valná hromada akcionářů. Berlínská prokuratura ve spojení s kauzou obžalovala bývalého šéfa koncernu Martin Winterkorna z křivé výpovědi.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=9, tm_hour=12, tm_min=26, tm_sec=0, tm_wday=2, tm_yday=160, tm_isdst=0)",['Byznys - Auto'],Byznys zprávy,Reuters,lidovky.cz
"legalTV.cz: Co dělat, když obec prodává majetek?",https://www.lidovky.cz/byznys/pravo-a-justice/legaltv-cz-co-delat-kdyz-obec-prodava-majetek.A210604_123933_ln_byznys_pravo_ssu#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Prodej obecního majetku se řídí přísnými pravidly. Při jejich porušení je převod neplatný.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=9, tm_hour=5, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=160, tm_isdst=0)",['Byznys - Právo a justice'],Byznys zprávy,legaltv.cz,lidovky.cz
Vláda začne projednávat návrh rozpočtu na příští rok. Chce propouštět úředníky a zvednout důchody,https://www.lidovky.cz/byznys/statni-pokladna/vlada-zacne-projednavat-navrh-rozpoctu-na-pristi-rok-se-schodkem-390-mld-kc.A210606_074252_statni-pokladna_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Vláda v pondělí začne projednávat návrh státního rozpočtu na příští rok, který ministerstvo financí představilo se schodkem 390 miliard korun.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=6, tm_hour=5, tm_min=42, tm_sec=0, tm_wday=6, tm_yday=157, tm_isdst=0)",['Byznys - Státní pokladna'],Byznys zprávy,pixabay.com,lidovky.cz
"Cena ropy stoupne na 200 dolarů za barel, pokud přestaneme investovat do těžby, varoval ruský ministr",https://www.lidovky.cz/byznys/energetika/rusky-ministr-ropa-muze-pri-absenci-investic-zdrazit-az-na-200-usd-za-barel.A210603_132154_energetika_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Cena ropy se může vyšplhat až na 200 dolarů za barel, pokud Mezinárodní agentura pro energii (IEA) prosadí svůj záměr, aby svět přestal investovat do nových projektů těžby ropy a zemního plynu.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=3, tm_hour=11, tm_min=21, tm_sec=0, tm_wday=3, tm_yday=154, tm_isdst=0)",['Byznys - Energetika'],Byznys zprávy,Reuters,lidovky.cz
Z České televize odchází moderátor Tomáš Drahoňovský. Bude dělat manažera v Plzeňském Prazdroji,https://www.lidovky.cz/byznys/media/z-ceske-televize-odchazi-moderator-tomas-drahonovsky-jde-do-prazdroje.A210603_125146_ln-media_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Z České televize (ČT) odchází moderátor Tomáš Drahoňovský. Ve veřejnoprávním médiu působil od roku 2014, věnoval se zejména české politice. Nyní se ale rozhodl začít zcela novou etapu, uvedla ČT na twitteru.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=3, tm_hour=10, tm_min=51, tm_sec=0, tm_wday=3, tm_yday=154, tm_isdst=0)",['Byznys - Média'],Byznys zprávy,Česká televize,lidovky.cz
"legalTV.cz: Co dělat, když jste politik a lidé vás pomlouvají?",https://www.lidovky.cz/byznys/pravo-a-justice/legaltv-cz-co-delat-kdyz-jste-politik-a-lide-vas-pomlouvaji.A210530_103835_ln_byznys_pravo_ssu#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Pomluvy, hanlivé urážky nebo nepravdivá sdělení. Tyto a další negativní situace mohou postihnout kohokoliv z nás. Jak se můžete domáhat omluvy v případě, že jste politik?","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=2, tm_hour=5, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=153, tm_isdst=0)",['Byznys - Právo a justice'],Byznys zprávy,legaltv.cz,lidovky.cz
"Komu patří firma, kde nakupuji? Vlastníky čeká odhalení, evidenci povede ministerstvo spravedlnosti",https://www.lidovky.cz/byznys/vlastniky-firem-ceka-odhaleni-evidenci-skutecnych-majitelu-povede-ministerstvo-spravedlnosti.A210530_193246_firmy-trhy_sed#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Nový zákon, jenž má rozplést vlastnické struktury českých společností, právě vchází v platnost. Lidé si budou moci na webu ministerstva spravedlnosti zkontrolovat, komu patří firma, u které nakupují, nebo kam míří státní dotace.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=31, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=151, tm_isdst=0)",['Zprávy - Byznys'],Byznys zprávy,MAFRA,lidovky.cz
"Respirátory na Ruzyni zůstanou povinné, i když se rozvolní. Letiště požádalo o výjimku",https://www.lidovky.cz/byznys/respiratory-na-ruzyni-zustanou-povinne-i-kdyz-se-rozvolni-letiste-pozadalo-o-vyjimku.A210529_210406_ln-doprava_liam#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Když se u odbavení sejde větší množství lidí, není možné udržet povinné dvoumetrové rozestupy. I proto vedení společnosti Letiště Praha požádalo o zachování přísnějšího zakrývání obličeje.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=30, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=150, tm_isdst=0)",['Zprávy - Byznys'],Byznys zprávy,Pixabay.com,lidovky.cz
"Politicko-letecká ‚válka‘ eskaluje. Rusko odmítlo přijmout linky z Paříže a Vídně, EU chystá další sankce",https://www.lidovky.cz/byznys/doprava/politicko-letecka-valka-eskaluje-moskva-v-odvete-odmitla-prijmout-letadlo-air-france.A210527_092314_ln-doprava_tesa#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Reakce na středeční zamítnutí vstupu běloruského civilního letadla do vzdušného prostoru Francie na sebe nenechala dlouho čekat - do „hry“ se zapojilo i Rusko. Přílet na svoje území už nepovolila pravidelným linkám Air France a rakouským Austrian Airlines do Moskvy. Lety byly na poslední chvíli zrušené.,"time.struct_time(tm_year=2021, tm_mon=5, tm_mday=27, tm_hour=14, tm_min=6, tm_sec=0, tm_wday=3, tm_yday=147, tm_isdst=0)",['Byznys - Doprava'],Byznys zprávy,ONLINER.BY via AP/ČTK,lidovky.cz
Aerolinky Belavia ruší lety do osmi evropských destinací kvůli reakcím států na únos novináře,https://www.lidovky.cz/byznys/doprava/aerolinky-belavia-rusi-lety-do-osmi-evropskych-destinaci-kvuli-odpovedi-statu-na-unos-opozicniho-nov.A210527_131229_ln-doprava_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Běloruská národní letecká společnost Belavia musela až do 30. října zrušit lety do destinací v osmi zemích, a to v Belgii, Itálii, Německu, Nizozemsku, Polsku, Rakousku, Španělsku a do Kaliningradu, který tvoří součást Ruské federace. Aerolinky ve čtvrtek oznámily, že je k tomu donutil zákaz vydaný některými evropskými zeměmi.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=27, tm_hour=11, tm_min=12, tm_sec=0, tm_wday=3, tm_yday=147, tm_isdst=0)",['Byznys - Doprava'],Byznys zprávy,Reuters,lidovky.cz
legalTV.cz: Tikají stopky pro poslední moratoria,https://www.lidovky.cz/byznys/pravo-a-justice/legaltv-cz-tikaji-stopky-pro-posledni-moratoria.A210524_204039_ln_byznys_pravo_ssu#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Dne 30. června 2021 končí jednatelům a členům představenstev společností v platebních potížích možnost využít ochranu v podobě mimořádného moratoria. Komu a jak může pomoci?,"time.struct_time(tm_year=2021, tm_mon=5, tm_mday=26, tm_hour=5, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=146, tm_isdst=0)",['Byznys - Právo a justice'],Byznys zprávy,Reuters,lidovky.cz
"Maláčová navrhne zvýšení důchodů nad zákonnou valorizaci. Nerealistické, reagoval ekonom Hampl",https://www.lidovky.cz/byznys/moje-penize/malacova-navrhne-zvyseni-duchodu-az-o-300-kc-nad-zakonnou-valorizaci.A210523_113555_moje-penize_hetom#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Ministryně práce a sociálních věcí Jana Maláčová (ČSSD) navrhne zvýšení důchodů o 200 až 300 korun nad zákonnou valorizaci. Řekla to v neděli v pořadu Partie na televizi Prima. Zvýšení minimální mzdy podle ní není nyní na stole, bude se řešit v srpnu. Jakékoliv zvýšení důchodů nad zákonnou valorizaci je nerealistické a populistické, reagoval ekonom KPMG Mojmír Hampl.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=23, tm_hour=10, tm_min=35, tm_sec=0, tm_wday=6, tm_yday=143, tm_isdst=0)",['Byznys - Moje peníze'],Byznys zprávy,ČTK,lidovky.cz
Mafie si vyhlédla písek. Poptávka stavařů po nedostatkovém materiálu bude stoupat,https://www.lidovky.cz/byznys/firmy-a-trhy/mafie-si-vyhledla-pisek-poptavka-stavaru-po-nedostatkovem-materialu-bude-stoupat.A210521_115033_firmy-trhy_tesa#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Nedostatkový písek. Poptávka po zásadním stavebním materiálu roste rychleji než jeho těžba. Obchod navíc na mnoha místech planety ovládá organizovaný zločin. Přesná data o nelegální těžbě ale podle OSN neexistují. Jaké následky to může mít pro moderní civilizaci?,"time.struct_time(tm_year=2021, tm_mon=5, tm_mday=23, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=143, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,Shutterstock,lidovky.cz
Česká pošta se do tří let rozdělí. Z pobočkové sítě vyčlení část pro komerční služby,https://www.lidovky.cz/byznys/firmy-a-trhy/ceska-posta-se-do-tri-let-rozdeli-z-pobockove-site-vycleni-cast-pro-komercni-sluzby.A210521_103400_firmy-trhy_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Z České pošty by se měla do tří let oddělit pobočková síť do nového státního podniku. Pošta by měla dál nabízet zejména komerční služby. Na páteční tiskové konferenci to uvedl ministr vnitra Jan Hamáček (ČSSD).,"time.struct_time(tm_year=2021, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=41, tm_sec=0, tm_wday=4, tm_yday=141, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,MAFRA,lidovky.cz
Doporučení Uhelné komise o konci uhlí v roce 2038 vezme vláda na vědomí. Hlasovat o něm nejspíš nebude,https://www.lidovky.cz/byznys/firmy-a-trhy/doporuceni-uhelne-komise-o-konci-uhli-v-roce-2038-vezme-vlada-na-vedomi-hlasovat-o-nem-nejspis-nebud.A210521_094559_firmy-trhy_libs#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Doporučení Uhelné komise skončit v Česku s využíváním uhlí pro výrobu elektřiny a tepla v roce 2038 nebude vláda zřejmě schvalovat, ale pouze ho vezme na vědomí. Vyplývá to z návrhu usnesení pro jednání vlády. Řada ministrů v posledních týdnech uváděla, že požadují konec uhlí v Česku dříve.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=34, tm_sec=0, tm_wday=4, tm_yday=141, tm_isdst=0)",['Byznys - Firmy a trhy'],Byznys zprávy,MAFRA,lidovky.cz
VESELÁ: Neučme lidi natahovat ruku,https://www.lidovky.cz/byznys/pravo-a-justice/vesela-neucme-lidi-natahovat-ruku.A210519_184134_ln_nazory_litsp#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Česká republika se ocitá v bezprecedentní situaci. Po odeznění koronaviru mohou nastoupit krizové procesy v hospodářské oblasti včetně řetězení platební neschopnosti a pandemie bankrotů.,"time.struct_time(tm_year=2021, tm_mon=5, tm_mday=19, tm_hour=20, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=139, tm_isdst=0)",['Byznys - Právo a justice'],Byznys zprávy,Pixabay/Andrew Khoroshavin,lidovky.cz
"legalTV.cz: Co dělat, když jste staří a chcete umřít doma?",https://www.lidovky.cz/byznys/pravo-a-justice/legaltv-cz-co-delat-kdyz-jste-stari-a-chcete-umrit-doma.A210516_101236_ln_byznys_pravo_ssu#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Kontakt s rodinou, klidné prostředí k bilancování a urovnání vztahů, pocit bezpečí. To jsou důvody, proč většina Čechů chce umírat doma. Z aktuálních výzkumů vyplývá, že lidé v závěru života považují za nejdůležitější kromě utišujících léků právě možnost být s blízkými. Být především v prostředí, na které jsou zvyklí.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=19, tm_hour=5, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=139, tm_isdst=0)",['Byznys - Právo a justice'],Byznys zprávy,legaltv.cz,lidovky.cz
"Češi chtějí nakupovat chalupy, banky nestíhají vyřizovat hypotéky. Na jeden inzerát reagují i stovky zájemců",https://www.lidovky.cz/byznys/hypoteky-dal-zdrazuji-nemovitosti-je-malo-a-banky-presto-nestihaji-zajem-je-enormni.A210518_201332_firmy-trhy_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,"Chuť Čechů nakupovat nemovitosti nepolevuje. Realitní kanceláře hlásí enormní poptávku po chatách a chalupách. Na jeden inzerát podle nich reaguje i více než sto zájemců. Jenže nejde jen o rekreační objekty. „Zájem je o všechny typy nemovitostí. Táhne ho obava klientů z toho, co bude. Nahromaděné úspory, které lidé mají, chtějí investovat. A je skoro jedno kde,“ říká Petr Morcinek, majitel M&amp;M Reality Holdingu.","time.struct_time(tm_year=2021, tm_mon=5, tm_mday=18, tm_hour=22, tm_min=3, tm_sec=0, tm_wday=1, tm_yday=138, tm_isdst=0)",['Zprávy - Byznys'],Byznys zprávy,Anna Červinková,lidovky.cz
Kardinál Duka nadále podporuje Lipovskou v Radě ČT. K rezignaci ji vyzval biskup Graubner,https://www.lidovky.cz/byznys/kardinal-duka-si-stoji-za-nominaci-lipovske-do-rady-ct-dle-biskupa-graubnera-haji-zajmy-konkretnich.A210518_193440_ln-media_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_byznys&utm_content=main,Kardinál Dominik Duka nadále stojí za nominací ekonomky Hany Lipovské do Rady České televize (ČT). Hlava české katolické církve to v úterý uvedla na twitteru. Lipovskou do rady nominovala Česká biskupská konference (ČBK).,"time.struct_time(tm_year=2021, tm_mon=5, tm_mday=18, tm_hour=17, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=138, tm_isdst=0)",['Zprávy - Byznys'],Byznys zprávy,ČTK,lidovky.cz
"Do Prahy přijede polský režisér Majewski, podpoří Ceny Andreje Stankoviče",https://www.lidovky.cz/kultura/do-prahy-prijede-polsky-reziser-majewski-podpori-ceny-andreje-stankovice.A210616_095051_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Do Prahy přijede 28. června polský filmový a divadelní režisér a literát Lech Majewski. Zúčastní se předávání Cen Andreje Stankoviče a festivalu Prague Spring Film Award. Zatím se konal jen jednou v roce 2019, letos jej pořadatelé koncipují jako nesoutěžní přehlídku. Uvede mimo jiné polský film Aucajdr, který do výběru přehlídky doporučil Majewski.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Kultura'],Kultura,WIKIMEDIA COMMONS,lidovky.cz
"Bez žen a bez kvality? Z čeho vybírat, když si chcete přečíst opravdu dobrou knihu",https://www.lidovky.cz/kultura/utrpeni-domaci-beletrie-z-ceho-vybirat-kdyz-si-chcete-precist-opravdu-dobrou-knihu.A210614_154122_ln_kultura_ape#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Tak nám zabili Ferdinanda, chtělo by se říct s paní Müllerovou. Nebo spíš: Tak máme za sebou Magnesii Literu 2021, tedy oceňování nejlepší české literatury loňského roku. Nedá se říci, že by naše knižní produkce byla po smrti jako arcivévoda konopišťský, ale rozhodně zažívá ústup ze slávy. Alespoň co se týče beletrie.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Kultura'],Kultura,Wikipedie,lidovky.cz
Duchové na Filipínách. Nový animák od Netflixu oprašuje skutečné zločiny i problém potratů,https://www.lidovky.cz/kultura/duchove-na-filipinach-novy-animak-od-netflixu-oprasuje-skutecne-zlociny-i-problem-potratu.A210614_132208_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,Nový animovaný seriál Trese: Strážkyně světů vznikl podle komiksové předlohy. Smyšlený příběh lovkyně paranormálních bytostí má ale mnoho co říct o současnosti i historii Filipín. Zprávu přinesla britská BBC.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Kultura'],Kultura,NETFLIX,lidovky.cz
Pařížský Vítězný oblouk se zahalí do látky. Francie uskuteční poslední projekt umělce Christa,https://www.lidovky.cz/kultura/parizsky-vitezny-oblouk-se-zahali-do-latky-francie-uskutecni-posledni-projekt-umelce-christa.A210614_104014_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,Posledním projektem landartového umělce Christa bylo zahalení pařížské dominanty do látky ovázané provazy. Projekt se po koronavirových odkladech uskuteční v polovině září.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Kultura'],Kultura,Estate of Christo V. Javacheff,lidovky.cz
"Začíná festival Sculpture Line, desítky soch budou ve městech po celé zemi",https://www.lidovky.cz/kultura/zacina-festival-sculpture-line-desitky-soch-budou-ve-mestech-po-cele-zemi.A210615_093021_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Na veřejných prostranstvích mnoha českých měst a obcí se ode dneška začnou objevovat sochy a sochařské instalace. Začíná festival Sculpture Line, který představí na 90 děl padesátky sochařů z Česka i zahraničí.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Kultura'],Kultura,SCULPTURE LINE,lidovky.cz
"Lidi za námi opravdu stojí, vstupenky se nám slušně prodávaly, říká šéf Hradeckého slunovratu",https://www.lidovky.cz/kultura/lidi-za-nami-opravdu-stoji-tvrdi-reditel-festivalu-hradecky-slunovrat-vaclav-muller.A210614_162155_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Kulturní festival v areálu pohádkového zámku. Tak nazývá sama sebe v podtitulu přehlídka Hradecký slunovrat, která se uskuteční poslední víkend v červnu v Hradci nad Moravicí. Duší festivalu je Václav Müller.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Kultura'],Kultura,FOTO ONDŘEJ MÜLLER,lidovky.cz
"Ztracená archa Indiany Jonese. Každý divák ví, že tajemství má zůstat tajemstvím",https://www.lidovky.cz/kultura/ztracena-archa-indiany-jonese-kazdy-divak-vi-ze-tajemstvi-ma-zustat-tajemstvim.A210614_142147_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Jeden z nejikoničtějších popkulturních filmových hrdinů Indiana Jones slaví čtyřicet let. Navzdory proměnlivému vkusu publika, množství pokračovatelů, kopií a nápodob si ale stále zachovává kultovní status. V jakém jiném filmu by se akčním hrdinou mohl stát osmdesátiletý herec?","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=14, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=165, tm_isdst=0)",['Zprávy - Kultura'],Kultura,Lucasfilm,lidovky.cz
